x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
91->89->92,91->92,91->90->89->92,91->90->89->85->83->82->96->94->93->92,91->90->89->85->83->82->96->95->94->93->92,91->90->89->85->84->83->82->96->94->93->92,91->90->89->85->83->82->96->94->92,91->90->89->88->85->83->82->96->94->93->92,91->90->89->88->85->83->82->96->95->94->93->92,91->90->89->88->85->84->83->82->96->94->93->92,91->90->89->88->85->83->82->96->94->92,91->90->89->88->85->83->82->96->94->100->101->102->92,91->90->89->88->85->83->82->96->94->100->92,91->90->89->88->85->83->82->77->80->97->96->94->93->92,91->90->89->88->85->83->82->77->80->96->94->93->92,91->90->89->88->85->83->82->77->78->79->80->97->96->94->93->92,91->90->89->88->85->83->82->77->78->79->80->96->94->93->92,91->90->89->88->85->83->82->77->78->79->80->96->95->94->93->92,91->90->89->88->85->83->82->77->78->79->80->96->94->92,91->90->89->88->85->83->82->77->78->79->80->98->100->94->93->92,91->90->89->88->85->83->82->77->78->79->80->99->100->94->93->92,91->90->89->88->85->83->82->77->69->68->81->80->97->96->94->93->92,91->90->89->88->85->83->82->77->69->68->81->80->96->94->93->92,91->90->89->88->85->83->82->77->69->68->81->80->96->95->94->93->92,91->90->89->88->85->83->82->77->69->68->81->80->96->94->92,91->90->89->88->85->83->82->77->69->68->81->80->98->100->94->93->92,91->90->89->88->85->83->82->77->69->68->81->80->99->100->94->93->92,91->90->89->88->85->83->82->77->69->68->81->80->99->100->94->92,91->90->89->88->85->83->82->77->69->68->81->80->99->100->101->102->92,91->90->89->88->85->83->82->77->69->68->81->80->99->100->92
92->93,92->94->93,92->102->101->100->94->93,92->100->94->93,92->89->85->83->82->96->94->93,92->89->85->83->82->96->95->94->93,92->89->85->84->83->82->96->94->93,92->89->85->84->83->82->96->95->94->93,92->89->88->85->83->82->96->94->93,92->89->88->85->83->82->96->95->94->93,92->91->89->85->83->82->96->94->93,92->91->89->85->83->82->96->95->94->93,92->91->89->85->84->83->82->96->94->93,92->91->89->85->84->83->82->96->95->94->93,92->91->89->88->85->83->82->96->94->93,92->91->89->88->85->83->82->96->95->94->93,92->91->89->88->85->84->83->82->96->94->93,92->91->89->88->85->84->83->82->96->95->94->93,92->91->90->89->85->83->82->96->94->93,92->91->90->89->85->83->82->96->95->94->93,92->91->90->89->85->84->83->82->96->94->93,92->91->90->89->85->84->83->82->96->95->94->93,92->91->90->89->88->85->83->82->96->94->93,92->91->90->89->88->85->83->82->96->95->94->93,92->91->90->89->88->85->84->83->82->96->94->93,92->91->90->89->88->85->84->83->82->96->95->94->93,92->91->90->89->88->85->84->83->82->77->80->97->96->94->93,92->91->90->89->88->85->84->83->82->77->80->96->94->93,92->91->90->89->88->85->84->83->82->77->78->79->80->97->96->94->93,92->91->90->89->88->85->84->83->82->77->78->79->80->96->94->93
92->93->94,92->94,92->102->101->100->94,92->100->94,92->89->85->83->82->96->94,92->89->85->83->82->96->95->94,92->89->85->84->83->82->96->94,92->89->85->84->83->82->96->95->94,92->89->88->85->83->82->96->94,92->89->88->85->83->82->96->95->94,92->91->89->85->83->82->96->94,92->91->89->85->83->82->96->95->94,92->91->89->85->84->83->82->96->94,92->91->89->85->84->83->82->96->95->94,92->91->89->88->85->83->82->96->94,92->91->89->88->85->83->82->96->95->94,92->91->89->88->85->84->83->82->96->94,92->91->89->88->85->84->83->82->96->95->94,92->91->90->89->85->83->82->96->94,92->91->90->89->85->83->82->96->95->94,92->91->90->89->85->84->83->82->96->94,92->91->90->89->85->84->83->82->96->95->94,92->91->90->89->88->85->83->82->96->94,92->91->90->89->88->85->83->82->96->95->94,92->91->90->89->88->85->84->83->82->96->94,92->91->90->89->88->85->84->83->82->96->95->94,92->91->90->89->88->85->84->83->82->77->80->97->96->94,92->91->90->89->88->85->84->83->82->77->80->96->94,92->91->90->89->88->85->84->83->82->77->78->79->80->97->96->94,92->91->90->89->88->85->84->83->82->77->78->79->80->96->94
92->93->94->100,92->94->100,92->102->101->100,92->100,92->89->85->83->82->96->94->100,92->89->85->83->82->96->95->94->100,92->89->85->84->83->82->96->94->100,92->89->85->84->83->82->96->95->94->100,92->89->88->85->83->82->96->94->100,92->89->88->85->83->82->96->95->94->100,92->91->89->85->83->82->96->94->100,92->91->89->85->83->82->96->95->94->100,92->91->89->85->84->83->82->96->94->100,92->91->89->85->84->83->82->96->95->94->100,92->91->89->88->85->83->82->96->94->100,92->91->89->88->85->83->82->96->95->94->100,92->91->89->88->85->84->83->82->96->94->100,92->91->89->88->85->84->83->82->96->95->94->100,92->91->90->89->85->83->82->96->94->100,92->91->90->89->85->83->82->96->95->94->100,92->91->90->89->85->84->83->82->96->94->100,92->91->90->89->85->84->83->82->96->95->94->100,92->91->90->89->88->85->83->82->96->94->100,92->91->90->89->88->85->83->82->96->95->94->100,92->91->90->89->88->85->84->83->82->96->94->100,92->91->90->89->88->85->84->83->82->96->95->94->100,92->91->90->89->88->85->84->83->82->77->80->98->100,92->91->90->89->88->85->84->83->82->77->80->99->100,92->91->90->89->88->85->84->83->82->77->78->79->80->98->100,92->91->90->89->88->85->84->83->82->77->78->79->80->99->100
92->102,92->93->94->100->101->102,92->94->100->101->102,92->100->101->102,92->89->85->83->82->96->94->100->101->102,92->89->85->83->82->96->95->94->100->101->102,92->89->85->84->83->82->96->94->100->101->102,92->89->85->84->83->82->96->95->94->100->101->102,92->89->88->85->83->82->96->94->100->101->102,92->89->88->85->83->82->96->95->94->100->101->102,92->91->89->85->83->82->96->94->100->101->102,92->91->89->85->83->82->96->95->94->100->101->102,92->91->89->85->84->83->82->96->94->100->101->102,92->91->89->85->84->83->82->96->95->94->100->101->102,92->91->89->88->85->83->82->96->94->100->101->102,92->91->89->88->85->83->82->96->95->94->100->101->102,92->91->89->88->85->84->83->82->96->94->100->101->102,92->91->89->88->85->84->83->82->96->95->94->100->101->102,92->91->90->89->85->83->82->96->94->100->101->102,92->91->90->89->85->83->82->96->95->94->100->101->102,92->91->90->89->85->84->83->82->96->94->100->101->102,92->91->90->89->85->84->83->82->96->95->94->100->101->102,92->91->90->89->88->85->83->82->96->94->100->101->102,92->91->90->89->88->85->83->82->96->95->94->100->101->102,92->91->90->89->88->85->84->83->82->96->94->100->101->102,92->91->90->89->88->85->84->83->82->96->95->94->100->101->102,92->91->90->89->88->85->84->83->82->77->80->98->100->101->102,92->91->90->89->88->85->84->83->82->77->80->99->100->101->102,92->91->90->89->88->85->84->83->82->77->78->79->80->98->100->101->102,92->91->90->89->88->85->84->83->82->77->78->79->80->99->100->101->102
93->94,93->92->94,93->92->102->101->100->94,93->92->100->94,93->92->89->85->83->82->96->94,93->92->89->85->83->82->96->95->94,93->92->89->85->84->83->82->96->94,93->92->89->85->84->83->82->96->95->94,93->92->89->88->85->83->82->96->94,93->92->89->88->85->83->82->96->95->94,93->92->91->89->85->83->82->96->94,93->92->91->89->85->83->82->96->95->94,93->92->91->89->85->84->83->82->96->94,93->92->91->89->85->84->83->82->96->95->94,93->92->91->89->88->85->83->82->96->94,93->92->91->89->88->85->83->82->96->95->94,93->92->91->89->88->85->84->83->82->96->94,93->92->91->89->88->85->84->83->82->96->95->94,93->92->91->90->89->85->83->82->96->94,93->92->91->90->89->85->83->82->96->95->94,93->92->91->90->89->85->84->83->82->96->94,93->92->91->90->89->85->84->83->82->96->95->94,93->92->91->90->89->88->85->83->82->96->94,93->92->91->90->89->88->85->83->82->96->95->94,93->92->91->90->89->88->85->84->83->82->96->94,93->92->91->90->89->88->85->84->83->82->96->95->94,93->92->91->90->89->88->85->84->83->82->77->80->97->96->94,93->92->91->90->89->88->85->84->83->82->77->80->96->94,93->92->91->90->89->88->85->84->83->82->77->78->79->80->97->96->94,93->92->91->90->89->88->85->84->83->82->77->78->79->80->96->94
94->95,94->96->95,94->100->98->80->97->96->95,94->100->98->80->96->95,94->100->99->80->97->96->95,94->100->99->80->96->95,94->93->92->89->85->83->82->96->95,94->93->92->89->85->84->83->82->96->95,94->92->89->85->83->82->96->95,94->92->89->85->84->83->82->96->95,94->92->89->88->85->83->82->96->95,94->92->91->89->85->83->82->96->95,94->92->91->89->85->84->83->82->96->95,94->92->91->89->88->85->83->82->96->95,94->92->91->89->88->85->84->83->82->96->95,94->92->102->101->100->98->80->97->96->95,94->92->102->101->100->98->80->96->95,94->92->102->101->100->99->80->97->96->95,94->92->102->101->100->99->80->96->95,94->92->100->98->80->97->96->95,94->92->100->98->80->96->95,94->92->100->99->80->97->96->95,94->92->100->99->80->96->95,94->92->100->99->80->77->82->96->95,94->92->100->99->80->79->78->77->82->96->95,94->92->100->99->80->81->68->69->77->82->96->95,94->92->100->99->80->81->68->69->75->77->82->96->95,94->92->100->99->80->81->68->69->75->118->76->77->82->96->95,94->92->100->99->80->81->68->65->66->49->69->77->82->96->95,94->92->100->99->80->81->68->65->66->49->47->69->77->82->96->95
94->96,94->95->96,94->100->98->80->97->96,94->100->98->80->96,94->100->99->80->97->96,94->100->99->80->96,94->93->92->89->85->83->82->96,94->93->92->89->85->84->83->82->96,94->92->89->85->83->82->96,94->92->89->85->84->83->82->96,94->92->89->88->85->83->82->96,94->92->91->89->85->83->82->96,94->92->91->89->85->84->83->82->96,94->92->91->89->88->85->83->82->96,94->92->91->89->88->85->84->83->82->96,94->92->102->101->100->98->80->97->96,94->92->102->101->100->98->80->96,94->92->102->101->100->99->80->97->96,94->92->102->101->100->99->80->96,94->92->100->98->80->97->96,94->92->100->98->80->96,94->92->100->99->80->97->96,94->92->100->99->80->96,94->92->100->99->80->77->82->96,94->92->100->99->80->79->78->77->82->96,94->92->100->99->80->81->68->69->77->82->96,94->92->100->99->80->81->68->69->75->77->82->96,94->92->100->99->80->81->68->69->75->118->76->77->82->96,94->92->100->99->80->81->68->65->66->49->69->77->82->96,94->92->100->99->80->81->68->65->66->49->47->69->77->82->96
94->100,94->93->92->102->101->100,94->93->92->100,94->92->102->101->100,94->92->100,94->96->97->80->98->100,94->96->80->98->100,94->96->80->99->100,94->95->96->97->80->98->100,94->95->96->80->98->100,94->95->96->80->99->100,94->95->96->82->77->80->98->100,94->95->96->82->77->80->99->100,94->95->96->82->77->78->79->80->98->100,94->95->96->82->77->78->79->80->99->100,94->95->96->82->77->69->68->81->80->98->100,94->95->96->82->77->69->68->81->80->99->100,94->95->96->82->83->85->89->92->102->101->100,94->95->96->82->83->85->89->92->100,94->95->96->82->83->84->85->89->92->102->101->100,94->95->96->82->83->84->85->89->92->100,94->95->96->82->83->84->85->88->89->92->102->101->100,94->95->96->82->83->84->85->88->89->92->100,94->95->96->82->83->84->85->88->89->91->92->102->101->100,94->95->96->82->83->84->85->88->89->91->92->100,94->95->96->82->83->84->85->88->89->90->91->92->102->101->100,94->95->96->82->83->84->85->88->89->90->91->92->100,None,None,None
95->96,95->94->96,95->94->100->98->80->97->96,95->94->100->98->80->96,95->94->100->99->80->97->96,95->94->100->99->80->96,95->94->93->92->89->85->83->82->96,95->94->93->92->89->85->84->83->82->96,95->94->92->89->85->83->82->96,95->94->92->89->85->84->83->82->96,95->94->92->89->88->85->83->82->96,95->94->92->91->89->85->83->82->96,95->94->92->91->89->85->84->83->82->96,95->94->92->91->89->88->85->83->82->96,95->94->92->91->89->88->85->84->83->82->96,95->94->92->102->101->100->98->80->97->96,95->94->92->102->101->100->98->80->96,95->94->92->102->101->100->99->80->97->96,95->94->92->102->101->100->99->80->96,95->94->92->100->98->80->97->96,95->94->92->100->98->80->96,95->94->92->100->99->80->97->96,95->94->92->100->99->80->96,95->94->92->100->99->80->77->82->96,95->94->92->100->99->80->79->78->77->82->96,95->94->92->100->99->80->81->68->69->77->82->96,95->94->92->100->99->80->81->68->69->75->77->82->96,95->94->92->100->99->80->81->68->69->75->118->76->77->82->96,95->94->92->100->99->80->81->68->65->66->49->69->77->82->96,95->94->92->100->99->80->81->68->65->66->49->47->69->77->82->96
96->97,96->80->97,96->82->77->80->97,96->82->77->78->79->80->97,96->82->77->69->68->81->80->97,96->94->100->98->80->97,96->94->100->99->80->97,96->95->94->100->98->80->97,96->95->94->100->99->80->97,96->95->94->93->92->102->101->100->98->80->97,96->95->94->93->92->102->101->100->99->80->97,96->95->94->93->92->100->98->80->97,96->95->94->93->92->100->99->80->97,96->95->94->93->92->89->85->83->82->77->80->97,96->95->94->93->92->89->85->83->82->77->78->79->80->97,96->95->94->92->102->101->100->98->80->97,96->95->94->92->102->101->100->99->80->97,96->95->94->92->100->98->80->97,96->95->94->92->100->99->80->97,96->95->94->92->89->85->83->82->77->80->97,96->95->94->92->89->85->83->82->77->78->79->80->97,96->95->94->92->89->85->84->83->82->77->80->97,96->95->94->92->89->85->84->83->82->77->78->79->80->97,96->95->94->92->89->88->85->83->82->77->80->97,96->95->94->92->89->88->85->83->82->77->78->79->80->97,96->95->94->92->91->89->85->83->82->77->80->97,96->95->94->92->91->89->85->83->82->77->78->79->80->97,96->95->94->92->91->89->85->84->83->82->77->80->97,96->95->94->92->91->89->85->84->83->82->77->78->79->80->97,96->95->94->92->91->89->88->85->83->82->77->80->97
98->100,98->80->99->100,98->80->97->96->94->100,98->80->96->94->100,98->80->96->95->94->100,98->80->77->82->96->94->100,98->80->79->78->77->82->96->94->100,98->80->79->78->77->82->96->95->94->100,98->80->81->68->69->77->82->96->94->100,98->80->81->68->69->77->82->96->95->94->100,98->80->81->68->69->75->77->82->96->94->100,98->80->81->68->69->75->77->82->96->95->94->100,98->80->81->68->69->75->118->76->77->82->96->94->100,98->80->81->68->69->75->118->76->77->82->96->95->94->100,98->80->81->68->65->66->49->69->77->82->96->94->100,98->80->81->68->65->66->49->69->77->82->96->95->94->100,98->80->81->68->65->66->49->47->69->77->82->96->94->100,98->80->81->68->65->66->49->47->69->77->82->96->95->94->100,98->80->81->68->65->64->61->62->66->49->69->77->82->96->94->100,98->80->81->68->65->64->61->62->67->66->49->69->77->82->96->94->100,98->80->81->68->65->64->61->62->67->66->49->69->77->82->96->95->94->100,98->80->81->68->65->64->61->62->67->66->49->47->69->77->82->96->94->100,98->80->81->68->65->64->61->62->67->66->49->47->69->77->82->96->95->94->100,98->80->81->68->65->64->61->60->62->66->49->69->77->82->96->94->100,98->80->81->68->65->64->61->60->62->67->66->49->69->77->82->96->94->100,98->80->81->68->65->64->61->60->62->67->66->49->69->77->82->96->95->94->100,98->80->81->68->65->64->61->60->62->67->66->49->47->69->77->82->96->94->100,98->80->81->68->65->64->61->60->62->67->66->49->47->69->77->82->96->95->94->100,98->80->81->68->65->64->63->59->54->49->69->77->82->96->94->100,98->80->81->68->65->64->63->59->55->56->54->49->69->77->82->96->94->100
99->100,99->80->98->100,99->80->97->96->94->100,99->80->96->94->100,99->80->96->95->94->100,99->80->77->82->96->94->100,99->80->79->78->77->82->96->94->100,99->80->79->78->77->82->96->95->94->100,99->80->81->68->69->77->82->96->94->100,99->80->81->68->69->77->82->96->95->94->100,99->80->81->68->69->75->77->82->96->94->100,99->80->81->68->69->75->77->82->96->95->94->100,99->80->81->68->69->75->118->76->77->82->96->94->100,99->80->81->68->69->75->118->76->77->82->96->95->94->100,99->80->81->68->65->66->49->69->77->82->96->94->100,99->80->81->68->65->66->49->69->77->82->96->95->94->100,99->80->81->68->65->66->49->47->69->77->82->96->94->100,99->80->81->68->65->66->49->47->69->77->82->96->95->94->100,99->80->81->68->65->64->61->62->66->49->69->77->82->96->94->100,99->80->81->68->65->64->61->62->67->66->49->69->77->82->96->94->100,99->80->81->68->65->64->61->62->67->66->49->69->77->82->96->95->94->100,99->80->81->68->65->64->61->62->67->66->49->47->69->77->82->96->94->100,99->80->81->68->65->64->61->62->67->66->49->47->69->77->82->96->95->94->100,99->80->81->68->65->64->61->60->62->66->49->69->77->82->96->94->100,99->80->81->68->65->64->61->60->62->67->66->49->69->77->82->96->94->100,99->80->81->68->65->64->61->60->62->67->66->49->69->77->82->96->95->94->100,99->80->81->68->65->64->61->60->62->67->66->49->47->69->77->82->96->94->100,99->80->81->68->65->64->61->60->62->67->66->49->47->69->77->82->96->95->94->100,99->80->81->68->65->64->63->59->54->49->69->77->82->96->94->100,99->80->81->68->65->64->63->59->55->56->54->49->69->77->82->96->94->100
100->101,100->94->93->92->102->101,100->94->92->102->101,100->92->102->101,100->98->80->97->96->94->93->92->102->101,100->98->80->96->94->93->92->102->101,100->99->80->97->96->94->93->92->102->101,100->99->80->96->94->93->92->102->101,100->99->80->96->95->94->93->92->102->101,100->99->80->96->94->92->102->101,100->99->80->77->82->96->94->93->92->102->101,100->99->80->79->78->77->82->96->94->93->92->102->101,100->99->80->79->78->77->82->96->95->94->93->92->102->101,100->99->80->79->78->77->82->96->94->92->102->101,100->99->80->81->68->69->77->82->96->94->93->92->102->101,100->99->80->81->68->69->77->82->96->95->94->93->92->102->101,100->99->80->81->68->69->77->82->96->94->92->102->101,100->99->80->81->68->69->77->82->83->85->89->92->102->101,100->99->80->81->68->69->77->82->83->84->85->89->92->102->101,100->99->80->81->68->69->77->82->83->84->85->88->89->92->102->101,100->99->80->81->68->69->75->77->82->96->94->93->92->102->101,100->99->80->81->68->69->75->77->82->96->95->94->93->92->102->101,100->99->80->81->68->69->75->118->76->77->82->96->94->93->92->102->101,100->99->80->81->68->69->75->77->82->96->94->92->102->101,100->99->80->81->68->65->66->49->69->77->82->96->94->93->92->102->101,100->99->80->81->68->65->66->49->69->77->82->96->95->94->93->92->102->101,100->99->80->81->68->65->66->49->47->69->77->82->96->94->93->92->102->101,100->99->80->81->68->65->66->49->47->69->77->82->96->95->94->93->92->102->101,100->99->80->81->68->65->66->49->47->69->77->82->96->94->92->102->101,100->99->80->81->68->65->66->49->47->69->77->82->83->85->89->92->102->101
100->103,100->104->103,100->104->105->103,100->106->105->103,100->106->105->104->103,100->106->105->108->109->110->103,100->106->107->105->103,100->106->107->105->104->103,100->106->107->105->108->109->110->103,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
100->104,100->103->104,100->103->105->104,100->106->105->104,100->106->105->103->104,100->106->107->105->104,100->106->107->105->103->104,100->106->107->105->108->109->110->103->104,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
